"cz90","region","state_fips","population","val","periodf","genx_noncoll","blackpop_pct","l_sh_popfborn","incRate_corrected_estimated_25_ln","D.emptopopc","otch"
16500,"1","42",658458,0.546503077476458,"first",19.39504016238,2.9933572072934,2.1107452,6.09082500716442,-2.2902303648135,0.3465284
16500,"1","42",660158,0.265604083057613,"second.alt",11.9465214844423,3.73137945764499,2.6185508,6.52802746914559,1.34820454545455,1.47940666666667
16600,"3","51",439426,0.386404886507474,"first",17.1408879740246,8.99650908230282,3.2460165,6.30999381619568,-0.0493218085762948,0.682534725
16600,"3","51",465938,0.408875158425583,"second.alt",11.4983422528711,9.49482549180363,4.0067196,6.61911772540166,1.92728454545455,1.88268583333333
16701,"3","54",60365,0.705855128799055,"first",21.3277688396223,0.682514702228112,0.86185688,5.07317562871621,-4.1953029469422,1.8934445
16701,"3","54",60546,0.506771635032593,"second.alt",13.9369616510694,0.807650381528094,1.0566148,5.63785973175545,0.271858090909091,3.15508766666667
16702,"3","54",255382,0.705156684546019,"first",18.88951807588,1.95628509448591,1.9998243,5.62892048362087,-4.3491660730708,0.14975055
16702,"3","54",260094,0.193766841110703,"second.alt",12.1228006946037,2.41412720016609,2.8226981,6.19304583125768,-1.42069,0.546065816666667
16703,"3","54",40098,0.369248425102328,"first",21.2300961878289,0.376577385405756,0.82993591,5.63692322841115,-4.434679846626,0.381307975
16703,"3","54",40367,0.560432830359838,"second.alt",13.9617991373999,0.440954244803924,1.0977042,5.93232196849301,0.651184545454545,1.12778975
16801,"3","54",173741,0.0578886045772054,"first",21.8526203645758,6.13844745914896,0.86177659,5.46921467979583,-4.5721903916899,0.0502121025
16801,"3","54",175217,0.956618557420808,"second.alt",14.3992920516957,6.34470399561686,1.342576,5.51552556345759,-0.808981818181818,0.521121816666667
16802,"3","54",57969,0.494971370186624,"first",21.65384066968,0.146630095395815,0.96930927,5.05787709566704,-3.5024059614279,0.82830265
16802,"3","54",58162,1.20541295885129,"second.alt",13.8596482382582,0.232110312575221,0.92847615,5.45385419181633,-0.905268727272727,1.44193141666667
16901,"3","54",351376,0.387035493353755,"first",19.5856559168552,4.41293656937298,1.4147792,5.35588376574466,-2.7979870493827,0.05782093875
16901,"3","54",348865,0.852948453466,"second.alt",13.0000017808787,4.64448998896421,1.7689748,5.66551216042766,-0.141524181818182,0.351248583333333
16902,"3","54",22984,0.49280088950452,"second.alt",13.2127592063758,0.0217542638357118,1.3242565,5.98133862982441,2.60998,0.242021183333333
17000,"3","21",213208,0.269081961174682,"first",23.7541535486435,0.68759145998274,0.56693298,5.8343025624172,-1.8890144793898,0.009042329625
17000,"3","21",206380,0.663594711837193,"second.alt",16.1060203586569,0.792227929062894,0.62055498,6.04956813135694,0.509551636363636,0.0422296208333333
1701,"3","37",1072899,0.301172491639834,"first",17.2350020610182,24.8583510656641,4.3075585,6.13223079393901,1.0269693849926,0.71966015
1701,"3","37",1382403,0.00398129762599083,"second.alt",11.5236539034953,23.9057640933939,11.519283,6.37316878725088,4.29027909090909,2.03807891666667
1702,"3","37",56817,-0.086771232692443,"first",20.6773582214252,49.2282239470581,0.85457087,7.11027954309361,5.5793892238311,1.4564885
1702,"3","37",62524,-0.523529983418766,"second.alt",16.0794446977757,50.8572708080097,3.2625477,7.04086255693965,2.24067181818182,4.19449608333333
17100,"3","21",341254,0.228477634290786,"first",21.3896329262491,2.12070774261987,0.97727042,5.84615162528802,-3.3386503397249,0.35908975
17100,"3","21",344700,0.804235964396558,"second.alt",13.7643114043379,2.2625471424427,1.0491213,6.02893373272065,0.895349181818182,0.984316583333333
17300,"3","51",176367,-0.236767146546519,"first",18.3210121013247,7.51331031315382,2.0463037,6.29462118956503,4.3048743931322,0.9204310875
17300,"3","51",187579,1.01752347656013,"second.alt",12.6387787470262,7.49284301547615,3.5346024,6.10520747232782,1.76562818181818,1.9504265
17400,"1","42",371912,0.281769121889884,"first",20.3494807445301,4.3182258168599,1.7200191,6.36023969697317,-0.060274027858604,0.8932085375
17400,"1","42",404945,0.16612151708257,"second.alt",14.7961837478841,5.00709972959291,2.8644371,6.58565499448508,2.25964909090909,2.11921808333333
17501,"3","24",152609,0.25499688017678,"first",19.0311292460793,1.81902771134075,1.3026344,5.87628522794495,-1.7136456135694,1.0051436
17501,"3","24",156147,0.298887754204662,"second.alt",13.5696793524095,3.21363843045335,2.4222624,6.08028273208638,1.33730454545455,2.04643108333333
17502,"3","51",98914,-0.49384669446459,"first",19.3874807573672,4.33912287441616,1.9800601,6.22066615293442,-2.8618098642362,0.4158946875
17502,"3","51",113964,0.844127279756342,"second.alt",13.7919765030325,4.62777719279773,5.7616601,5.82558879736275,4.61247181818182,1.22659683333333
17600,"3","51",231297,-0.0300217014124571,"first",17.9713617690567,17.2293631132267,3.7483234,6.24065748868236,1.631587954786,0.6624426
17600,"3","51",269667,0.474100827521005,"second.alt",11.1852478639137,17.1596821264745,6.8965597,6.2166401275524,1.98258727272727,1.85675341666667
17700,"1","36",1117186,0.419553252693559,"first",18.3864733884908,5.38030372740081,4.1346149,6.08172356770911,0.443437132229995,0.3888838375
17700,"1","36",1080939,0.211902080136667,"second.alt",10.667786246883,6.22754845555577,5.189045,6.41736616986396,0.822063090909091,1.30647183333333
17800,"1","36",160622,0.537989345186991,"first",18.9959448136274,1.13184993338397,3.37135,5.20098052540282,-0.153593633738097,1.0703603875
17800,"1","36",160984,0.488015039916429,"second.alt",10.5181832141573,1.41069919992049,2.957577,5.63137200155241,-0.235639363636364,2.51207633333333
17900,"1","36",306607,0.351752650378991,"first",17.1440411889873,1.72240033658723,5.001637,6.07406552296846,1.47806593624981,2.138426125
17900,"1","36",294938,0.232586017988729,"second.alt",10.0918378041607,2.6676793088717,5.7845821,6.35546764327165,0.659776545454545,3.79536591666667
1800,"3","37",195797,0.341608354470545,"first",20.8309062345243,32.9647543118638,2.9983454,6.27962540623084,3.9343963584748,1.172719975
1800,"3","37",220902,0.317709555017915,"second.alt",16.2361383236203,32.1318955917104,9.9262867,6.55291208980728,1.77386909090909,2.826093
18000,"1","36",2368700,0.508924168179584,"first",17.0415575243199,9.77996369316503,5.3643012,6.03943952766848,0.479773677972901,0.654809475
18000,"1","36",2370781,0.107359849329983,"second.alt",9.24296607986489,11.2179066729487,5.8914704,6.44657886221215,0.734225818181818,1.40983508333333
18100,"1","36",350166,0.291979755399759,"first",19.0242533368219,2.95545541257575,3.5171249,5.86161960275475,-0.257879327538994,0.3692575875
18100,"1","36",346969,0.241427367998614,"second.alt",10.5586772837257,3.42278416803807,5.1888146,6.09520340707456,0.406936818181818,1.53362141666667
18201,"1","36",200186,0.74908951586054,"first",20.0776226146008,0.887174927317595,1.8048062,5.44481613361482,-3.0745161777394,0.852941425
18201,"1","36",198163,0.332897547912072,"second.alt",11.2019159525525,1.21263808077189,2.1340148,6.04408774630325,1.81532636363636,2.92443533333333
18202,"1","42",40964,1.05003500276781,"first",18.9231312732487,0.0976467141880676,1.0690258,5.32492113857307,-3.9114271668223,1.0347081
18202,"1","42",41290,0.0416515955343148,"second.alt",13.0096479896658,0.0896100750787115,1.1734152,6.16494914078732,2.47710636363636,3.62256008333333
18300,"1","36",253006,0.497103759825344,"first",22.5408433031293,3.53707026710829,3.6734483,5.34658754760592,0.4528372761919,0.2413171
18300,"1","36",251197,0.319691476200597,"second.alt",14.3714651470456,4.14296349080602,4.4421258,5.7442705554662,-1.03990272727273,0.862253666666667
18400,"1","36",171565,0.574595800754403,"first",19.3449361325737,4.10864686853379,4.8662729,5.39181832832176,1.4176202424328,0.230991575
18400,"1","36",169600,0.513483753115441,"second.alt",14.2583358255871,4.68337264150943,4.6146922,5.85149496892528,-0.164083636363636,0.592637608333333
18500,"1","36",112002,0.308040998303898,"first",18.6644785694884,1.17676470063035,2.5466573,6.24160834112383,-0.408323548118595,0.9796248375
18500,"1","36",110254,0.121584203116699,"second.alt",11.9317804457672,1.72873546537994,3.4658215,6.48804113976695,0.565825636363636,2.56420191666667
18600,"1","36",1046823,0.485812381028098,"first",17.2050580768142,4.73613972944805,4.9944062,6.07480468938572,0.567482386153699,0.185257425
18600,"1","36",1059385,0.138104463846842,"second.alt",9.74373844109038,6.13884470707061,5.8812103,6.46345459420819,0.172028090909091,0.614704191666667
18700,"1","42",188414,0.222127778244409,"first",19.5749244332357,0.844947827656119,1.3995333,6.01237295025009,0.0471591173531039,0.74552775
18700,"1","42",192083,0.392216749840453,"second.alt",13.378466283768,2.45102377618009,1.7068065,6.19007517284561,1.34167090909091,2.1157535
18800,"1","42",815852,0.57396791719343,"first",17.4995386026982,1.13697092119649,2.4197795,5.75339031395003,-0.946326770648795,0.8737263125
18800,"1","42",854590,0.446391489682965,"second.alt",10.691120704357,2.35013281222575,3.4156196,6.21256464770477,0.568490090909091,2.13654258333333
18900,"1","42",224881,0.712701609307801,"first",19.9807643913078,1.5381468421076,1.2227803,6.15449759208027,-1.3069736569142,0.99311635
18900,"1","42",227256,0.257387849329208,"second.alt",12.473606618116,2.58827049670856,1.8376943,6.72465887952651,0.746210818181818,2.28715341666667
1900,"3","37",494330,0.695031021053573,"first",23.4721398109411,26.3823761454899,3.3010528,6.03640512750391,2.7643188001741,0.6659989
1900,"3","37",534164,0.130832122362531,"second.alt",17.0031372981189,26.5734867943179,5.6047502,6.59242994434677,2.86081454545455,1.81773166666667
19000,"1","42",603374,0.776960060672471,"first",17.0119670029329,2.36851438742803,4.8579531,5.98545923087046,0.6665146293794,0.8641576
19000,"1","42",635287,0.242244522040111,"second.alt",10.6036712927118,3.55791949150541,6.9503665,6.60702727940844,1.69861181818182,2.24583066666667
19100,"1","42",1042174,0.49650726758851,"first",19.6375065034349,2.40353338310109,2.7466469,6.03790391588131,0.496283103669697,0.932397025
